No.,Main_Category,Secondary_Category,Sub_Category,Sub_Category_ID,Type,Related_Area,Complementary_Categories,Complementary_Products,Supplier,Supplier_Code,Brand,Display_the _brand,Model,Diaplay_the_brand,Catalog_Page,Supplier_SKU,Set,HomMe_SKU,Sub_HomMe_SKU,Main_Picture,Other_Pictures,Colors,Material,Product_Name,Size,Description,Promotion_Message,CBM（m³）,Hight_calc,Width_calc,Depth_calc,Thinkness_calc,Material_calc,Cubes_calc,In_Stock,Time_to_order,Cost_Original,Cost_Original_USD,Multiplier_Cost_Handling,Cost_Handling_USD,Multiplier_Cost_Shipping,Cost_Shipping_USD,Multiplier_Cost_Taxes,Cost_Taxes_USD,Multiplier_Cost_ISR_Shipping,Cost_ISR_Shipping_USD,Total_Cost_USD,Dollar_Exchange_Rate,Catalog_Price,Retailer_Discount,Cost_ILS,VAT,Cost_incVAT,Multiplier_Before_Normal_Price,Normal_Price,Multiplier_Shope_Price,Shope_Price,Marketing_Price_Customer,Multiplier_Designer_Price,Designer_Price,Special_Price_Sectorial,Profit,Profit_Prc,Shipping_Info,Return_Policy,Warranty,Additional_Info
48,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,260,ULTR080-41595,,CLBEG23,6,CLBEG23,"CLBEG23A, CLBEG23B",לבן מט / לבן מט חזית אגוז / טאפה מט,כיור אבונייט,ארון אמבטיה - CLBEG23,80x46x57cm,אולטרה 80 לבן מט,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"4,490",60%,1796,17%,2101,2,4203,1.7,3572,17890,1.25,2627,,525,25.0%,,,,
49,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,260,ULTR100-41594,,CLBEG23,7,CLBEG23,"CLBEG23A, CLBEG23B",לבן מט / לבן מט חזית אגוז / טאפה מט,כיור חרס,ארון אמבטיה - CLBEG23,100x46x57cm,אולטרה 100 לבן מט,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"2,990",60%,1196,17%,1399,2,2799,1.7,2379,17890,1.25,1749,,350,25.0%,,,,
50,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,260,ULTR100-41594,,CLBEG23,8,CLBEG23,"CLBEG23A, CLBEG23B",לבן מט / לבן מט חזית אגוז / טאפה מט,כיור זכוכית שקוף לבן,ארון אמבטיה - CLBEG23,100x46x57cm,אולטרה 100 לבן מט,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"4,765",60%,1906,17%,2230,2,4460,1.7,3791,17890,1.25,2788,,558,25.0%,,,,
51,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,260,ULTR100-41594,,CLBEG23,9,CLBEG23,"CLBEG23A, CLBEG23B",לבן מט / לבן מט חזית אגוז / טאפה מט,כיור אבונייט,ארון אמבטיה - CLBEG23,100x46x57cm,אולטרה 100 לבן מט,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"5,290",60%,2116,17%,2476,2,4951,1.7,4209,17890,1.25,3095,,619,25.0%,,,,
52,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,260,ULTR120-41771,,CLBEG23,10,CLBEG23,"CLBEG23A, CLBEG23B",לבן מט / לבן מט חזית אגוז / טאפה מט,כיור חרס,ארון אמבטיה - CLBEG23,120x46x57cm,אולטרה 120 לבן מט,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"4,190",60%,1676,17%,1961,2,3922,1.7,3334,17890,1.25,2451,,490,25.0%,,,,
53,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,260,ULTR120-41771,,CLBEG23,11,CLBEG23,"CLBEG23A, CLBEG23B",לבן מט / לבן מט חזית אגוז / טאפה מט,כיור זכוכית שקוף לבן,ארון אמבטיה - CLBEG23,120x46x57cm,אולטרה 120 לבן מט,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"5,240",60%,2096,17%,2452,2,4905,1.7,4169,17890,1.25,3065,,613,25.0%,,,,
54,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,260,ULTR120-41771,,CLBEG23,12,CLBEG23,"CLBEG23A, CLBEG23B",לבן מט / לבן מט חזית אגוז / טאפה מט,כיור אבונייט,ארון אמבטיה - CLBEG23,120x46x57cm,אולטרה 120 לבן מט,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"6,840",60%,2736,17%,3201,2,6402,1.7,5442,17890,1.25,4001,,800,25.0%,,,,
55,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU060-54680,,CLBEG27,1,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור חרס,ארון אמבטיה - CLBEG27,60x46x57cm,אורורה 60 לבן מבריק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"2,290",60%,916,17%,1072,2,2143,1.7,1822,17890,1.25,1340,,268,25.0%,,,,
56,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU060-54680,,CLBEG27,2,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור זכוכית שקוף לבן,ארון אמבטיה - CLBEG27,60x46x57cm,אורורה 60 לבן מבריק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"2,765",60%,1106,17%,1294,2,2588,1.7,2200,17890,1.25,1618,,324,25.0%,,,,
57,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU060-54680,,CLBEG27,3,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור אבונייט,ארון אמבטיה - CLBEG27,60x46x57cm,אורורה 60 לבן מבריק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"3,490",60%,1396,17%,1633,2,3267,1.7,2777,17890,1.25,2042,,408,25.0%,,,,
58,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU080-41589,,CLBEG27,4,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור חרס,ארון אמבטיה - CLBEG27,80x46x57cm,אורורה 80 לבן מבריק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"2,590",60%,1036,17%,1212,2,2424,1.7,2061,17890,1.25,1515,,303,25.0%,,,,
59,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU080-41589,,CLBEG27,5,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור זכוכית שקוף לבן,ארון אמבטיה - CLBEG27,80x46x57cm,אורורה 80 לבן מבריק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"3,340",60%,1336,17%,1563,2,3126,1.7,2657,17890,1.25,1954,,391,25.0%,,,,
60,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU080-41589,,CLBEG27,6,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור אבונייט,ארון אמבטיה - CLBEG27,80x46x57cm,אורורה 80 לבן מבריק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"4,290",60%,1716,17%,2008,2,4015,1.7,3413,17890,1.25,2510,,502,25.0%,,,,
61,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU100-41591,,CLBEG27,7,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור חרס,ארון אמבטיה - CLBEG27,100x46x57cm,אורורה 100 לבן מבריק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"2,990",60%,1196,17%,1399,2,2799,1.7,2379,17890,1.25,1749,,350,25.0%,,,,
62,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU100-41591,,CLBEG27,8,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור זכוכית שקוף לבן,ארון אמבטיה - CLBEG27,100x46x57cm,אורורה 100 לבן מבריק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"3,965",60%,1586,17%,1856,2,3711,1.7,3155,17890,1.25,2320,,464,25.0%,,,,
63,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU100-41591,,CLBEG27,9,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור אבונייט,ארון אמבטיה - CLBEG27,100x46x57cm,אורורה 100 לבן מבריק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"5,290",60%,2116,17%,2476,2,4951,1.7,4209,17890,1.25,3095,,619,25.0%,,,,
64,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU120-99991,,CLBEG27,10,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור חרס,ארון אמבטיה - CLBEG27,120x46x57cm,אורורה 120 לבן מבריק-חז.אגוז,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"4,190",60%,1676,17%,1961,2,3922,1.7,3334,17890,1.25,2451,,490,25.0%,,,,
65,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU120-99991,,CLBEG27,11,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור זכוכית שקוף לבן,ארון אמבטיה - CLBEG27,120x46x57cm,אורורה 120 לבן מבריק-חז.אגוז,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"5,240",60%,2096,17%,2452,2,4905,1.7,4169,17890,1.25,3065,,613,25.0%,,,,
66,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU120-99991,,CLBEG27,12,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור אבונייט,ארון אמבטיה - CLBEG27,120x46x57cm,אורורה 120 לבן מבריק-חז.אגוז,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"6,890",60%,2756,17%,3225,2,6449,1.7,5482,17890,1.25,4031,,806,25.0%,,,,
67,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU120-99999,,CLBEG27,13,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור חרס,ארון אמבטיה - CLBEG27,120x46x57cm,אורורה 120 לבן מבריק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"4,190",60%,1676,17%,1961,2,3922,1.7,3334,17890,1.25,2451,,490,25.0%,,,,
68,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU120-99999,,CLBEG27,14,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור זכוכית שקוף לבן,ארון אמבטיה - CLBEG27,120x46x57cm,אורורה 120 לבן מבריק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"5,240",60%,2096,17%,2452,2,4905,1.7,4169,17890,1.25,3065,,613,25.0%,,,,
69,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,261,AU120-99999,,CLBEG27,15,CLBEG27,"CLBEG27A, CLBEG27B, CLBEG27C, CLBEG27D",לבן מבריק / לבן מבריק חזית אגוז,כיור אבונייט,ארון אמבטיה - CLBEG27,120x46x57cm,אורורה 120 לבן מבריק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"6,890",60%,2756,17%,3225,2,6449,1.7,5482,17890,1.25,4031,,806,25.0%,,,,
70,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,262,VEN100-41588,,CLBEG32,1,CLBEG32,CLBEG32A,לבן מט חזית וינטג׳ /,כיור חרס,ארון אמבטיה - CLBEG32,100x46x42cm,וונוס 100 טאפה חזית לבן מעוצב,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"3,190",60%,1276,17%,1493,2,2986,1.7,2538,17890,1.25,1866,,373,25.0%,,,,
71,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,262,VEN100-41588,,CLBEG32,2,CLBEG32,CLBEG32A,לבן מט חזית אגוז /,כיור זכוכית שקוף לבן,ארון אמבטיה - CLBEG32,100x46x42cm,וונוס 100 טאפה חזית לבן מעוצב,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"3,985",60%,1594,17%,1865,2,3730,1.7,3170,17890,1.25,2331,,466,25.0%,,,,
72,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,262,VEN100-41588,,CLBEG32,3,CLBEG32,CLBEG32A,טאפה חזית לבן מעוצב,כיור אבונייט,ארון אמבטיה - CLBEG32,100x46x42cm,וונוס 100 טאפה חזית לבן מעוצב,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"5,490",60%,2196,17%,2569,2,5139,1.7,4368,17890,1.25,3212,,642,25.0%,,,,
73,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,263,ED121DO/M/W-54408,,CLBEG33,,CLBEG33,CLBEG33A,אגוז כהה / לבן / טאפה מט,"כיור זכוכית
עדן",ארון אמבטיה - CLBEG33,120x51x55cm,עדן 120 אגוז כהה,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"8,990",60%,3596,17%,4207,2,8415,1.7,7152,17890,1.25,5259,,1052,25.0%,,,,
74,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,264,LV95W/R/M-54677,,CLBEG34,,CLBEG34,CLBEG34A,לבן מט / אדום מט / טאפה מט,"כיור זכוכית
ליברפול",ארון אמבטיה - CLBEG34,94x48x52cm,ליברפול 94 לבן מט,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"6,900",60%,2760,17%,3229,2,6458,1.7,5490,17890,1.25,4037,,807,25.0%,,,,
75,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,265,LV140W/R/M-54678,,CLBEG35,,CLBEG35,CLBEG35A,לבן מט / אדום מט / טאפה מט,"כיור זכוכית
ליברפול",ארון אמבטיה - CLBEG35,140x48x52cm,ליברפול 140 לבן מט,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"8,900",60%,3560,17%,4165,2,8330,1.7,7081,17890,1.25,5207,,1041,25.0%,,,,
76,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,267,LARGE080HBMB,,CLBEG36,1,CLBEG36,"CLBEG36A, CLBEG36B, CLBEG36C",במבוק,כיור חרס,ארון אמבטיה - CLBEG36,80x46x52cm,לארג' מגירות 80 במבוק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"6,290",60%,2516,17%,2944,2,5887,1.7,5004,17890,1.25,3680,,736,25.0%,,,,
77,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,267,LARGE080HBMB,,CLBEG36,2,CLBEG36,"CLBEG36A, CLBEG36B, CLBEG36C",במבוק,כיור זכוכית שקוף לבן,ארון אמבטיה - CLBEG36,80x46x52cm,לארג' מגירות 80 במבוק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"6,990",60%,2796,17%,3271,2,6543,1.7,5561,17890,1.25,4089,,818,25.0%,,,,
78,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,267,LARGE080HBMB,,CLBEG36,3,CLBEG36,"CLBEG36A, CLBEG36B, CLBEG36C",במבוק,כיור אבונייט,ארון אמבטיה - CLBEG36,80x46x52cm,לארג' מגירות 80 במבוק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"7,890",60%,3156,17%,3693,2,7385,1.7,6277,17890,1.25,4616,,923,25.0%,,,,
79,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,267,LARGE080HBMB,,CLBEG36,4,CLBEG36,"CLBEG36A, CLBEG36B, CLBEG36C",במבוק,כיור R.S,ארון אמבטיה - CLBEG36,80x46x52cm,לארג' מגירות 80 במבוק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"8,990",60%,3596,17%,4207,2,8415,1.7,7152,17890,1.25,5259,,1052,25.0%,,,,
80,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,267,LARGE100HBMB,,CLBEG36,5,CLBEG36,"CLBEG36A, CLBEG36B, CLBEG36C",במבוק,כיור חרס,ארון אמבטיה - CLBEG36,100x46x52cm,לארג' מגירות 100 במבוק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"6,990",60%,2796,17%,3271,2,6543,1.7,5561,17890,1.25,4089,,818,25.0%,,,,
81,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,267,LARGE100HBMB,,CLBEG36,6,CLBEG36,"CLBEG36A, CLBEG36B, CLBEG36C",במבוק,כיור זכוכית שקוף לבן,ארון אמבטיה - CLBEG36,100x46x52cm,לארג' מגירות 100 במבוק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"7,790",60%,3116,17%,3646,2,7291,1.7,6198,17890,1.25,4557,,911,25.0%,,,,
82,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,267,LARGE100HBMB,,CLBEG36,7,CLBEG36,"CLBEG36A, CLBEG36B, CLBEG36C",במבוק,כיור אבונייט,ארון אמבטיה - CLBEG36,100x46x52cm,לארג' מגירות 100 במבוק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"8,990",60%,3596,17%,4207,2,8415,1.7,7152,17890,1.25,5259,,1052,25.0%,,,,
83,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,267,LARGE100HBMB,,CLBEG36,8,CLBEG36,"CLBEG36A, CLBEG36B, CLBEG36C",במבוק,כיור R.S,ארון אמבטיה - CLBEG36,100x46x52cm,לארג' מגירות 100 במבוק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"9,690",60%,3876,17%,4535,2,9070,1.7,7709,17890,1.25,5669,,1134,25.0%,,,,
84,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,267,LARGE120HBMB,,CLBEG36,9,CLBEG36,"CLBEG36A, CLBEG36B, CLBEG36C",במבוק,כיור חרס,ארון אמבטיה - CLBEG36,120x46x52cm,לארג' מגירות 120 במבוק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"7,290",60%,2916,17%,3412,2,6823,1.7,5800,17890,1.25,4265,,853,25.0%,,,,
85,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,267,LARGE120HBMB,,CLBEG36,10,CLBEG36,"CLBEG36A, CLBEG36B, CLBEG36C",במבוק,כיור זכוכית שקוף לבן,ארון אמבטיה - CLBEG36,120x46x52cm,לארג' מגירות 120 במבוק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"7,990",60%,3196,17%,3739,2,7479,1.7,6357,17890,1.25,4674,,935,25.0%,,,,
86,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,267,LARGE120HBMB,,CLBEG36,11,CLBEG36,"CLBEG36A, CLBEG36B, CLBEG36C",במבוק,כיור אבונייט,ארון אמבטיה - CLBEG36,120x46x52cm,לארג' מגירות 120 במבוק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"9,290",60%,3716,17%,4348,2,8695,1.7,7391,17890,1.25,5435,,1087,25.0%,,,,
87,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,267,LARGE120HBMB,,CLBEG36,12,CLBEG36,"CLBEG36A, CLBEG36B, CLBEG36C",במבוק,כיור R.S,ארון אמבטיה - CLBEG36,120x46x52cm,לארג' מגירות 120 במבוק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"9,990",60%,3996,17%,4675,2,9351,1.7,7948,17890,1.25,5844,,1169,25.0%,,,,
88,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,268/269,LARGE140HCW,,CLBEG40,1,CLBEG40,"CLBEG40A, CLBEG40B, CLBEG40C",לבן,,ארון אמבטיה - CLBEG40,140x46x52cm,לארג' מגירות ודלתות 140 לבן,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"9,990",60%,3996,17%,4675,2,9351,1.7,7948,17890,1.25,5844,,1169,25.0%,,,,
89,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,268/269,LARGE140HCW,,CLBEG40,2,CLBEG40,"CLBEG40A, CLBEG40B, CLBEG40C",לבן,כיור R.S,ארון אמבטיה - CLBEG40,140x46x52cm,לארג' מגירות ודלתות 140 לבן,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"12,990",60%,5196,17%,6079,2,12159,1.7,10335,17890,1.25,7599,,1520,25.0%,,,,
90,סניטריה,ארונות אמבטיה,ארון אמבטיה,,,מקלחות וחדרי שירותים,ברזים,,EL-GAL,EG,,,,,268/269,LARGE140HBMB,,CLBEG40,3,CLBEG40,"CLBEG40A, CLBEG40B, CLBEG40C",במבוק,,ארון אמבטיה - CLBEG40,140x46x52cm,לארג' מגירות ודלתות 140 במבוק,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,"10,490",60%,4196,17%,4909,2,9819,1.7,8346,17890,1.25,6137,,1227,25.0%,,,,
